NUM_BORD,REF_CTR_BORD,ANNEE_BORD,REF_ADH_BORD,REF_ACH_BORD,DAT_BORD,NB_DOC_BORD,MONT_TOT_BORD,DEVISE_ACH,SOLDE_BORD,VALIDE_BORD,DAT_SAISIE_BORD,EMETTEUR
13,50,2016,204,,2016-06-14,1,37212.82,,,True,2016-06-16,
13,51,2016,208,,2016-03-23,3,37203.3,,,True,2016-03-26,
13,52,2016,215,,2016-12-27,2,134299.1,,,True,2016-12-27,
13,53,2016,227,,2016-06-20,8,16956.56,,,True,2016-06-22,
13,57,2018,309,,2018-10-31,62,376595.286,,,True,2018-10-31,
13,58,2017,318,,2017-05-03,14,43833.9,,,True,2017-05-03,
13,60,2017,338,,2017-12-14,2,11531.988,,,True,2017-12-14,
13,61,2017,378,,2017-04-13,1,5943.48,,,True,2017-04-17,
13,64,2017,442,,2017-04-24,6,14110.656,,,True,2017-04-24,
13,66,2017,447,,2017-09-20,1,5454.591,,,True,2017-09-20,
13,67,2018,448,,2018-05-10,1,268528.2,,,True,2018-05-10,
13,68,2018,456,,2018-02-27,7,42950.705,,,True,2018-02-27,
13,71,2018,484,,2018-07-11,2,193716.999,,,True,2018-07-11,
13,73,2018,511,,2018-05-05,2,5891.7,,,True,2018-05-05,
13,86,2019,585,,2019-07-15,1,130358.074,,,True,2019-07-15,
13,94,2019,685,,2019-05-28,1,20967.166,,,True,2019-05-28,
13,95,2018,686,,2018-08-30,4,6749.171,,,True,2018-08-30,
13,98,2019,824,,2019-08-22,24,22306.73,,,True,2019-08-22,
13,123,2020,1057,,2020-02-05,14,8113.368,,,True,2020-02-05,
13,125,2020,1097,,2020-03-17,4,34815.951,,,True,2020-03-17,
130,41,2018,8,,2018-01-18,1,209500.6,,,True,2018-01-18,
130,42,2017,9,,2017-04-08,2,260926.934,,,True,2017-04-11,
130,48,2018,202,,2018-06-13,1,59750.5,,,True,2018-06-13,
130,50,2018,204,,2018-06-25,1,12144.357,,,True,2018-06-25,
130,95,2020,686,,2020-03-23,2,11063.769,,,True,2020-03-23,
131,41,2018,8,,2018-01-20,1,179950.6,,,True,2018-01-25,
131,42,2017,9,,2017-05-01,1,101910.524,,,True,2017-04-26,
131,48,2018,202,,2018-06-20,1,8442.115,,,True,2018-06-20,
131,50,2018,204,,2018-06-27,1,20387.88,,,True,2018-06-27,
131,95,2020,686,,2020-04-21,11,36860.366,,,True,2020-04-21,
132,41,2018,8,,2018-02-05,1,252461.85,,,True,2018-02-05,
132,42,2017,9,,2017-05-15,2,152540.976,,,True,2017-05-15,
132,48,2018,202,,2018-06-22,1,36928.146,,,True,2018-06-22,
132,50,2018,204,,2018-07-02,1,26751.6,,,True,2018-07-02,
132,95,2020,686,,2020-05-07,6,16304.112,,,True,2020-05-07,
133,41,2018,8,,2018-02-10,1,249856.1,,,True,2018-02-10,
133,42,2017,9,,2017-05-19,2,171617.8,,,True,2017-05-22,
133,48,2018,202,,2018-07-02,2,18407.942,,,True,2018-07-02,
133,50,2018,204,,2018-07-18,2,22655.34,,,True,2018-07-18,
133,95,2020,686,,2020-05-11,3,10926.925,,,True,2020-05-11,
134,41,2018,8,,2018-02-16,1,223560.6,,,True,2018-02-16,
134,42,2017,9,,2017-05-27,2,192504.062,,,True,2017-05-27,
134,48,2018,202,,2018-07-04,2,11433.851,,,True,2018-07-04,
134,50,2018,204,,2018-08-06,1,23948.161,,,True,2018-08-06,
134,95,2020,686,,2020-05-12,5,10275.977,,,True,2020-05-12,
135,41,2018,8,,2018-03-01,1,279250.6,,,True,2018-03-01,
135,42,2017,9,,2017-06-03,2,182704.494,,,True,2017-06-03,
135,48,2018,202,,2018-07-16,1,18366.394,,,True,2018-07-16,
135,50,2018,204,,2018-08-14,2,30629.311,,,True,2018-08-14,
136,41,2018,8,,2018-03-13,1,282120.85,,,True,2018-03-13,
136,42,2017,9,,2017-06-14,1,2250000.0,,,True,2017-06-14,
136,48,2018,202,,2018-07-23,1,20811.541,,,True,2018-07-23,
136,50,2018,204,,2018-08-23,1,3876.728,,,True,2018-08-23,
137,41,2018,8,,2018-04-02,1,92550.6,,,True,2018-04-02,
137,42,2017,9,,2017-06-17,2,216151.116,,,True,2017-06-17,
137,48,2018,202,,2018-07-23,1,6958.079,,,True,2018-07-23,
137,50,2018,204,,2018-09-24,1,11525.619,,,True,2018-09-24,
138,41,2018,8,,2018-04-07,1,69259.12,,,True,2018-04-07,
138,42,2017,9,,2017-07-10,2,240015.8,,,True,2017-07-10,
138,48,2018,202,,2018-07-23,1,33497.382,,,True,2018-07-23,
138,50,2018,204,,2018-09-26,1,23946.433,,,True,2018-10-02,
139,41,2018,8,,2018-05-02,1,98471.4,,,True,2018-05-02,
139,42,2017,9,,2017-07-12,1,87052.5,,,True,2017-07-12,
139,48,2018,202,,2018-07-24,1,14137.8,,,True,2018-07-24,
139,50,2018,204,,2018-10-04,2,23429.467,,,True,2018-10-04,
139,71,2018,484,,2018-06-09,2,225915.875,,,True,2018-06-09,
14,9,2014,9,,2014-02-11,2,77936.069,,,True,,
14,20,2014,4,,2014-02-17,1,4205.677,,,True,,
14,21,2014,3,,2014-02-17,1,200000.0,,,True,,
14,22,2014,1,,2014-02-14,1,109.5,,,True,,
14,27,2014,7,,2014-08-14,2,21260.791,,,True,,
14,29,2014,81,,2014-08-14,1,8725.547,,,True,,
14,35,2015,162,,2015-02-04,1,104024.456,,,True,2015-02-05,
14,36,2015,163,,2015-07-28,1,5342.985,,,True,2015-07-30,
14,40,2017,183,,2017-10-02,1,70000.0,,,True,2017-10-02,
14,45,2015,162,,2015-06-01,1,108686.735,,,True,2015-06-04,
14,46,2018,193,,2018-04-02,1,232875.415,,,True,2018-04-02,
14,48,2016,202,,2016-08-15,2,44121.312,,,True,2016-08-18,
14,49,2017,203,,2017-05-24,1,222738.57,,,True,2017-05-24,
14,50,2016,204,,2016-08-31,5,116409.421,,,True,2016-08-31,
14,51,2016,208,,2016-03-31,10,140540.6,,,True,2016-04-02,
14,52,2017,215,,2017-01-26,2,128287.1,,,True,2017-01-26,
14,53,2016,227,,2016-06-22,16,23501.405,,,True,2016-06-25,
14,55,2016,249,,2016-11-09,14,19727.23,,,True,2016-11-10,
14,57,2018,309,,2018-11-13,77,634408.195,,,True,2018-11-13,
14,58,2017,318,,2017-05-03,2,15745.909,,,True,2017-05-05,
14,60,2018,338,,2018-02-01,2,20000.0,,,True,2018-01-02,
14,61,2017,378,,2015-05-02,1,3798.5,,,True,2017-05-02,
14,64,2017,442,,2017-05-01,19,17842.706,,,True,2017-05-03,
14,66,2017,447,,2017-10-02,2,10448.57,,,True,2017-10-02,
14,67,2018,448,,2018-09-10,1,244349.1,,,True,2018-09-10,
14,68,2018,456,,2018-03-13,8,69478.19,,,True,2018-03-13,
14,71,2018,484,,2018-10-01,1,6573.898,,,True,2018-10-01,
14,73,2018,511,,2018-07-19,23,92850.075,,,True,2018-07-19,
14,86,2019,585,,2019-09-10,1,151003.71,,,True,2019-09-10,
14,94,2019,685,,2019-06-25,1,13599.111,,,True,2019-06-25,
14,95,2018,686,,2018-09-05,4,7871.267,,,True,2018-09-05,
14,98,2019,824,,2019-09-04,1,50568.971,,,True,2019-09-04,
14,123,2020,1057,,2020-02-14,19,12309.269,,,True,2020-02-14,
14,125,2020,1097,,2020-04-21,4,43588.629,,,True,2020-04-21,
140,41,2018,8,,2018-05-05,1,61250.305,,,True,2018-05-05,
140,42,2017,9,,2017-08-01,2,240015.8,,,True,2017-08-01,
140,48,2018,202,,2018-07-31,2,8401.351,,,True,2018-07-31,
140,50,2018,204,,2018-10-24,1,15036.517,,,True,2018-10-24,
140,71,2018,484,,2018-08-10,3,258924.89,,,True,2018-08-10,
141,41,2018,8,,2018-05-10,1,67108.75,,,True,2018-05-10,
141,42,2017,9,,2017-08-01,2,175404.562,,,True,2017-08-01,
141,48,2018,202,,2018-07-31,1,8787.0,,,True,2018-07-31,
141,50,2018,204,,2018-10-30,2,9102.78,,,True,2018-10-30,
141,71,2018,484,,2018-09-07,2,242655.252,,,True,2018-09-07,
142,41,2018,8,,2018-05-18,1,95450.835,,,True,2018-05-18,
142,42,2017,9,,2017-08-07,1,87359.172,,,True,2017-08-07,
142,48,2018,202,,2018-08-07,2,86275.726,,,True,2018-08-07,
142,50,2018,204,,2018-11-07,1,3084.675,,,True,2018-11-07,
142,71,2020,484,,2020-08-10,5,264388.023,,,True,2020-08-10,
143,41,2018,8,,2018-06-01,1,91841.92,,,True,2018-06-01,
143,42,2017,9,,2017-09-05,2,170761.706,,,True,2017-09-05,
143,48,2018,202,,2018-08-07,1,3821.906,,,True,2018-08-07,
143,50,2018,204,,2018-11-14,1,9015.75,,,True,2018-11-14,
144,41,2018,8,,2018-06-09,1,82015.135,,,True,2018-06-09,
144,42,2017,9,,2017-09-05,2,181344.742,,,True,2017-09-05,
144,48,2018,202,,2018-08-07,1,3333.581,,,True,2018-08-07,
144,50,2018,204,,2018-12-01,1,8376.36,,,True,2018-12-05,
145,41,2018,8,,2018-06-18,1,121562.92,,,True,2018-06-18,
145,42,2017,9,,2017-09-11,2,270616.568,,,True,2017-09-11,
145,48,2018,202,,2018-08-16,1,7556.2,,,True,2018-08-16,
145,50,2018,204,,2018-12-20,1,16281.81,,,True,2018-12-20,
146,41,2018,8,,2018-06-29,1,102854.83,,,True,2018-06-29,
146,42,2017,9,,2017-10-02,2,312150.818,,,True,2017-10-02,
146,48,2018,202,,2018-08-27,2,13858.453,,,True,2018-08-27,
146,50,2019,204,,2019-01-23,2,27455.0,,,True,2019-01-23,
147,41,2018,8,,2018-07-04,1,152781.125,,,True,2018-07-04,
147,42,2017,9,,2017-10-16,2,201783.308,,,True,2017-10-16,
147,48,2018,202,,2018-08-28,3,62219.907,,,True,2018-08-28,
147,50,2019,204,,2019-01-23,1,16420.958,,,True,2019-01-23,
148,41,2018,8,,2018-07-11,148,124576.225,,,True,2018-07-11,
148,42,2017,9,,2017-10-28,2,352824.746,,,True,2017-10-28,
148,48,2018,202,,2018-08-28,1,2519.592,,,True,2018-08-28,
148,50,2019,204,,2019-01-25,1,19959.54,,,True,2019-01-25,
149,41,2018,8,,2018-07-17,1,169748.85,,,True,2018-07-17,
149,42,2017,9,,2017-11-04,2,319614.408,,,True,2017-11-04,
149,48,2018,202,,2018-08-29,1,10404.83,,,True,2018-08-29,
149,50,2019,204,,2019-01-31,1,2861.723,,,True,2019-01-31,
15,9,2014,9,,2014-02-11,5,227070.861,,,True,,
15,20,2014,4,,2014-02-26,1,10688.719,,,True,,
15,21,2014,3,,2014-02-17,14,66002.085,,,True,,
15,22,2014,1,,2014-02-14,1,465.32,,,True,,
15,27,2015,7,,2015-03-02,1,55440.579,,,True,2015-03-04,
15,29,2014,81,,2014-08-28,2,209393.76,,,True,,
15,36,2015,163,,2015-08-31,1,2326.044,,,True,2015-09-03,
15,40,2018,183,,2018-02-16,1,203000.0,,,True,2018-02-16,
15,46,2018,193,,2018-10-18,1,229917.7,,,True,2018-10-18,
15,48,2016,202,,2016-08-25,1,16221.551,,,True,2016-08-26,
15,49,2017,203,,2017-07-17,1,521888.04,,,True,2017-07-17,
15,50,2016,204,,2016-09-02,1,11492.134,,,True,2016-09-02,
15,51,2016,208,,2016-04-07,1,40300.5,,,True,2016-04-08,
15,52,2017,215,,2017-01-27,1,3000.0,,,True,2017-01-27,
15,53,2016,227,,2016-07-01,9,41541.198,,,True,2016-07-04,
15,55,2016,249,,2016-11-18,14,16337.83,,,True,2016-11-21,
15,57,2018,309,,2018-12-11,36,434077.269,,,True,2018-12-11,
15,58,2017,318,,2017-05-06,1,1797.711,,,True,2017-05-08,
15,60,2018,338,,2018-01-12,1,10000.0,,,True,2018-01-12,
15,61,2017,378,,2017-05-01,10,12343.084,,,True,2017-05-03,
15,64,2017,442,,2017-05-16,7,10517.216,,,True,2017-05-16,
15,66,2017,447,,2017-10-17,2,8864.931,,,True,2017-10-17,
15,67,2018,448,,2018-09-12,1,71874.0,,,True,2018-09-12,
15,68,2018,456,,2018-05-07,9,44469.155,,,True,2018-05-07,
15,71,2018,484,,2018-10-12,3,167312.368,,,True,2018-10-12,
15,73,2018,511,,2018-08-15,10,37704.714,,,True,2018-08-15,
15,86,2019,585,,2019-09-17,1,16216.987,,,True,2019-09-17,
15,94,2019,685,,2019-07-24,1,4282.01,,,True,2019-07-24,
15,95,2018,686,,2018-09-13,1,5623.542,,,True,2018-09-13,
15,98,2019,824,,2019-09-30,13,26687.856,,,True,2019-09-30,
15,123,2020,1057,,2020-02-25,24,10968.892,,,True,2020-02-25,
15,125,2020,1097,,2020-05-12,3,25907.181,,,True,2020-05-12,
150,41,2018,8,,2018-07-27,1,101485.865,,,True,2018-07-27,
150,42,2017,9,,2017-11-11,2,203335.818,,,True,2017-11-11,
150,48,2018,202,,2018-08-29,1,3263.1,,,True,2018-08-29,
150,50,2019,204,,2019-02-01,1,32712.0,,,True,2019-02-01,
151,41,2018,8,,2018-08-03,1,176548.81,,,True,2018-08-03,
151,42,2017,9,,2017-11-10,2,242890.506,,,True,2017-11-17,
151,48,2018,202,,2018-09-07,1,1289.037,,,True,2018-09-07,
151,50,2019,204,,2019-02-01,2,55890.807,,,True,2019-02-01,
152,41,2018,8,,2018-08-10,1,92458.835,,,True,2018-08-10,
152,42,2017,9,,2017-11-24,1,103474.238,,,True,2017-11-24,
152,48,2018,202,,2018-09-07,1,8400.6,,,True,2018-09-07,
152,50,2019,204,,2019-02-08,2,22885.013,,,True,2019-02-08,
153,41,2018,8,,2018-08-15,1,155245.965,,,True,2018-08-15,
153,42,2017,9,,2017-12-04,2,161812.014,,,True,2017-12-04,
153,48,2018,202,,2018-09-17,2,94199.22,,,True,2018-09-17,
153,50,2019,204,,2019-02-12,1,10743.03,,,True,2019-02-12,
154,41,2018,8,,2018-08-27,1,141587.84,,,True,2018-08-27,
154,42,2017,9,,2017-12-09,2,155365.938,,,True,2017-12-09,
154,48,2018,202,,2018-10-01,1,4200.6,,,True,2018-10-01,
154,50,2019,204,,2019-02-14,1,11719.738,,,True,2019-02-14,
155,41,2018,8,,2018-09-03,1,188771.162,,,True,2018-09-03,
155,42,2017,9,,2017-12-15,1,171501.148,,,True,2017-12-15,
155,48,2018,202,,2018-10-01,2,108780.528,,,True,2018-10-01,
155,50,2019,204,,2019-03-01,1,24460.56,,,True,2019-03-01,
156,41,2018,8,,2018-09-07,1,104876.35,,,True,2018-09-07,
156,42,2017,9,,2017-12-22,2,256978.504,,,True,2017-12-22,
156,48,2018,202,,2018-10-01,5,7285.8,,,True,2018-10-01,
156,50,2019,204,,2019-03-11,1,4873.006,,,True,2019-03-11,
157,41,2018,8,,2018-09-14,1,102486.855,,,True,2018-09-14,
157,42,2018,9,,2018-01-03,2,151011.348,,,True,2018-01-03,
157,48,2018,202,,2018-10-01,1,8438.652,,,True,2018-10-01,
157,50,2019,204,,2019-03-15,1,16271.28,,,True,2019-03-15,
158,41,2018,8,,2018-10-01,2,223900.92,,,True,2018-10-01,
158,42,2018,9,,2018-01-05,2,154221.826,,,True,2018-01-05,
158,48,2018,202,,2018-10-03,2,3126.634,,,True,2018-10-03,
158,50,2019,204,,2019-03-22,1,8904.6,,,True,2019-03-22,
159,41,2018,8,,2018-10-05,2,181238.106,,,True,2018-10-05,
159,42,2018,9,,2018-01-11,2,192037.912,,,True,2018-01-11,
159,48,2018,202,,2018-10-09,1,74444.987,,,True,2018-10-09,
159,50,2019,204,,2019-03-25,1,9554.4,,,True,2019-03-25,
16,9,2014,9,,2014-02-11,9,569560.258,,,True,,
16,10,2014,8,,2014-02-11,4,109435.4,,,True,,
16,21,2014,3,,2014-02-17,15,488095.638,,,True,,
16,27,2015,7,,2015-06-12,3,56868.0,,,True,2015-06-12,
16,29,2014,81,,2014-09-23,1,423013.48,,,True,2014-10-02,
16,31,2014,4,,2014-06-02,1,9600.447,,,True,,
16,36,2015,163,,2015-11-12,1,5878.784,,,True,2015-11-12,
16,40,2018,183,,2018-03-15,1,120000.0,,,True,2018-03-15,
16,45,2015,162,,2015-07-06,1,125968.654,,,True,2015-07-06,
16,48,2016,202,,2016-08-30,2,26308.676,,,True,2016-08-31,
16,49,2017,203,,2017-08-21,1,182239.2,,,True,2017-08-21,
16,50,2016,204,,2016-09-28,2,69207.277,,,True,2016-09-28,
16,51,2016,208,,2016-04-27,1,23054.795,,,True,2016-04-27,
16,52,2017,215,,2017-04-25,1,193444.5,,,True,2017-04-25,
16,53,2016,227,,2016-07-14,16,60223.986,,,True,2016-07-15,
16,55,2016,249,,2016-12-05,5,17691.476,,,True,2016-12-05,
16,57,2018,309,,2018-12-27,39,394964.723,,,True,2018-12-27,
16,58,2017,318,,2017-06-01,1,2751.08,,,True,2017-06-01,
16,60,2018,338,,2018-02-15,1,10000.0,,,True,2018-02-15,
16,61,2017,378,,2017-05-03,2,38391.976,,,True,2017-05-03,
16,64,2017,442,,2017-06-02,10,19429.033,,,True,2017-06-02,
16,66,2017,447,,2017-10-28,1,10205.542,,,True,2017-10-28,
16,67,2018,448,,2018-11-07,1,154889.1,,,True,2018-11-07,
16,68,2018,456,,2018-05-07,2,127783.81,,,True,2018-05-07,
16,71,2018,484,,2018-11-14,2,194203.201,,,True,2018-11-15,
16,73,2018,511,,2018-09-13,4,30203.18,,,True,2018-09-13,
16,86,2019,585,,2019-11-08,1,268617.153,,,True,2019-11-08,
16,94,2019,685,,2019-08-01,1,6871.794,,,True,2019-08-01,
16,95,2018,686,,2018-09-17,2,10186.821,,,True,2018-09-17,
16,98,2019,824,,2019-09-30,1,19762.558,,,True,2019-09-30,
16,123,2020,1057,,2020-03-03,10,5218.773,,,True,2020-03-03,
16,125,2020,1097,,2020-05-18,2,9706.169,,,True,2020-05-18,
160,41,2018,8,,2018-10-12,1,112248.835,,,True,2018-10-12,
160,42,2018,9,,2018-01-18,1,101486.568,,,True,2018-01-18,
160,48,2018,202,,2018-10-09,1,74444.987,,,True,2018-10-09,
160,50,2019,204,,2019-04-19,1,15290.64,,,True,2019-04-19,
161,41,2018,8,,2018-10-19,2,194269.475,,,True,2018-10-19,
161,42,2018,9,,2018-01-25,2,173738.687,,,True,2018-01-25,
161,48,2018,202,,2018-10-09,1,1995.04,,,True,2018-10-09,
161,50,2019,204,,2019-05-06,1,21452.27,,,True,2019-05-06,
162,41,2018,8,,2018-10-26,1,138487.855,,,True,2018-10-26,
162,42,2018,9,,2018-02-05,2,173922.909,,,True,2018-02-05,
162,48,2018,202,,2018-10-10,1,3856.2,,,True,2018-10-10,
162,50,2019,204,,2019-05-10,1,13521.11,,,True,2019-05-10,
163,41,2018,8,,2018-11-01,1,142548.835,,,True,2018-11-01,
163,42,2018,9,,2018-02-10,2,192222.599,,,True,2018-02-10,
163,48,2018,202,,2018-10-19,1,11628.446,,,True,2018-10-19,
163,50,2019,204,,2019-05-21,1,16531.83,,,True,2019-05-21,
164,41,2018,8,,2018-11-09,1,131226.25,,,True,2018-11-09,
164,42,2018,9,,2018-03-13,2,233431.319,,,True,2018-03-13,
164,48,2018,202,,2018-11-02,2,27408.312,,,True,2018-11-02,
164,50,2019,204,,2019-05-22,3,22080.283,,,True,2019-05-22,
165,41,2018,8,,2018-11-15,1,148543.1,,,True,2018-11-15,
165,42,2018,9,,2018-04-02,2,190647.129,,,True,2018-04-02,
165,48,2018,202,,2018-11-02,1,1080.6,,,True,2018-11-02,
165,50,2019,204,,2019-05-27,1,15355.306,,,True,2019-05-27,
166,41,2018,8,,2018-11-23,1,113420.805,,,True,2018-11-23,
166,42,2018,9,,2018-04-02,2,254586.973,,,True,2018-04-02,
166,48,2018,202,,2018-11-08,2,48384.125,,,True,2018-11-08,
166,50,2019,204,,2019-05-28,1,18053.138,,,True,2019-05-28,
167,41,2018,8,,2018-11-30,2,202558.65,,,True,2018-11-30,
167,42,2018,9,,2018-04-02,2,258149.959,,,True,2018-04-02,
167,48,2018,202,,2018-11-12,3,41241.173,,,True,2018-11-12,
167,50,2019,204,,2019-05-28,2,24220.653,,,True,2019-05-28,
168,41,2018,8,,2018-12-10,1,155246.905,,,True,2018-12-10,
168,42,2018,9,,2018-04-07,2,299245.488,,,True,2018-04-07,
168,48,2018,202,,2018-12-03,1,1995.04,,,True,2018-12-03,
168,50,2019,204,,2019-05-30,3,30450.746,,,True,2019-05-30,
169,41,2019,8,,2019-01-07,1,91368.855,,,True,2019-01-07,
169,42,2018,9,,2018-04-17,2,266875.639,,,True,2018-04-17,
169,48,2018,202,,2018-12-06,2,5145.189,,,True,2018-12-06,
169,50,2019,204,,2019-05-30,1,24339.075,,,True,2019-05-30,
17,9,2014,9,,2014-02-11,9,364609.42,,,True,,
17,10,2014,8,,2014-02-11,4,161543.8,,,True,,
17,21,2014,3,,2014-02-17,53,167627.994,,,True,,
17,22,2014,1,,2014-02-14,1,153.8,,,True,,
17,27,2015,7,,2015-07-13,6,14590.062,,,True,2015-07-15,
17,29,2014,81,,2014-10-13,1,12682.553,,,True,2014-10-27,
17,36,2015,163,,2015-12-15,1,15949.424,,,True,2015-12-15,
17,40,2018,183,,2018-11-09,1,1000000.0,,,True,2018-11-09,
17,45,2015,162,,2015-07-28,1,119909.228,,,True,2015-07-30,
17,48,2016,202,,2016-09-26,1,40290.736,,,True,2016-09-26,
17,49,2017,203,,2017-10-24,1,357504.364,,,True,2017-10-24,
17,51,2016,208,,2016-09-05,8,202111.6,,,True,2016-09-05,
17,52,2017,215,,2017-05-26,1,188183.4,,,True,2017-05-26,
17,53,2016,227,,2016-07-20,5,14393.63,,,True,2016-07-22,
17,55,2016,249,,2016-12-19,11,13382.598,,,True,2016-12-19,
17,57,2018,309,,2018-12-28,4,61196.542,,,True,2018-12-28,
17,58,2017,318,,2017-06-03,10,28985.944,,,True,2017-06-03,
17,60,2018,338,,2018-02-22,1,13149.975,,,True,2018-02-22,
17,61,2017,378,,2017-06-15,4,15169.213,,,True,2017-06-15,
17,64,2017,442,,2017-06-21,3,6166.611,,,True,2017-06-21,
17,66,2017,447,,2017-11-10,1,11177.041,,,True,2017-11-10,
17,67,2019,448,,2019-01-03,1,156077.1,,,True,2019-01-03,
17,68,2018,456,,2018-06-25,2,95738.808,,,True,2018-06-25,
17,71,2018,484,,2018-12-06,3,248228.309,,,True,2018-12-06,
17,73,2018,511,,2018-09-18,3,7736.8,,,True,2018-09-18,
17,86,2020,585,,2020-01-21,1,199313.961,,,True,2020-01-21,
17,94,2019,685,,2019-08-28,1,18465.318,,,True,2019-08-28,
17,95,2018,686,,2018-09-19,2,5068.604,,,True,2018-09-19,
17,98,2019,824,,2019-11-14,1,165.775,,,True,2019-11-14,
17,123,2020,1057,,2020-03-09,20,9040.744,,,True,2020-03-09,
17,125,2020,1097,,2020-05-28,3,20703.326,,,True,2020-05-28,
170,41,2019,8,,2019-01-10,1,142135.705,,,True,2019-01-10,
170,42,2018,9,,2018-05-02,2,200970.578,,,True,2018-05-02,
170,48,2018,202,,2018-12-06,1,13252.94,,,True,2018-12-06,
170,50,2019,204,,2019-06-07,1,5142.328,,,True,2019-06-07,
171,41,2019,8,,2019-01-16,1,189452.92,,,True,2019-01-16,
171,42,2018,9,,2018-05-05,2,242506.026,,,True,2018-05-05,
171,48,2018,202,,2018-12-18,1,1496.43,,,True,2018-12-18,
171,50,2019,204,,2019-06-07,1,19758.874,,,True,2019-06-07,
172,41,2019,8,,2019-01-21,1,155623.803,,,True,2019-01-21,
172,42,2018,9,,2018-05-19,2,210764.669,,,True,2018-05-19,
172,48,2018,202,,2018-12-19,1,2520.6,,,True,2018-12-19,
172,50,2019,204,,2019-06-10,1,7090.608,,,True,2019-06-10,
173,41,2019,8,,2019-01-24,1,101485.925,,,True,2019-01-28,
173,42,2018,9,,2018-06-01,2,212630.995,,,True,2018-06-01,
173,48,2018,202,,2018-12-25,1,10580.177,,,True,2018-12-25,
173,50,2019,204,,2019-06-11,2,19379.855,,,True,2019-06-11,
174,41,2019,8,,2019-02-04,1,121362.65,,,True,2019-02-04,
174,42,2018,9,,2018-06-18,2,182406.209,,,True,2018-06-18,
174,48,2018,202,,2018-12-26,3,64598.513,,,True,2018-12-26,
174,50,2019,204,,2019-06-11,1,5409.15,,,True,2019-06-11,
175,41,2019,8,,2019-02-11,1,143445.83,,,True,2019-02-11,
175,42,2018,9,,2018-06-29,2,201299.73,,,True,2018-06-29,
175,48,2019,202,,2019-01-02,2,426.488,,,True,2019-01-02,
175,50,2019,204,,2019-06-11,2,11206.815,,,True,2019-06-11,
176,41,2019,8,,2019-02-18,1,101259.35,,,True,2019-02-18,
176,42,2018,9,,2018-07-04,2,250403.979,,,True,2018-07-04,
176,48,2019,202,,2019-01-02,1,2744.93,,,True,2019-01-02,
176,50,2019,204,,2019-06-14,1,17826.28,,,True,2019-06-14,
177,41,2019,8,,2019-02-25,1,241422.455,,,True,2019-02-25,
177,42,2018,9,,2018-07-11,1,126650.21,,,True,2018-07-11,
177,48,2019,202,,2019-01-04,1,59750.5,,,True,2019-01-04,
177,50,2019,204,,2019-06-14,1,3524.511,,,True,2019-06-14,
178,41,2019,8,,2019-03-27,1,126565.92,,,True,2019-03-27,
178,42,2018,9,,2018-07-17,2,233691.878,,,True,2018-07-17,
178,48,2019,202,,2019-01-07,2,1657.2,,,True,2019-01-07,
178,50,2019,204,,2019-06-14,1,4057.013,,,True,2019-06-14,
179,41,2019,8,,2019-04-04,1,152487.855,,,True,2019-04-04,
179,42,2018,9,,2018-07-27,2,311764.415,,,True,2018-07-27,
179,48,2019,202,,2019-01-10,1,4079.187,,,True,2019-01-10,
179,50,2019,204,,2019-06-17,2,15834.607,,,True,2019-06-17,
18,9,2014,9,,2014-02-12,3,110098.907,,,True,,
18,10,2014,8,,2014-02-11,4,473125.4,,,True,,
18,22,2014,1,,2014-02-14,3,4007.6,,,True,,
18,29,2014,81,,2014-11-28,5,50180.259,,,True,2014-12-08,
18,36,2016,163,,2016-01-22,1,9339.387,,,True,2016-01-25,
18,40,2018,183,,2018-12-26,1,500000.0,,,True,2018-12-26,
18,45,2015,162,,2015-09-07,1,144591.114,,,True,2015-09-07,
18,48,2016,202,,2016-10-06,1,13228.89,,,True,2016-10-06,
18,49,2018,203,,2018-02-27,1,86562.385,,,True,2018-02-27,
18,50,2016,204,,2016-10-13,2,16813.008,,,True,2016-10-13,
18,51,2016,208,,2016-09-26,1,17294.5,,,True,2016-09-26,
18,52,2017,215,,2017-06-27,1,87245.1,,,True,2017-07-05,
18,53,2016,227,,2016-07-28,9,29834.16,,,True,2016-07-29,
18,55,2017,249,,2017-01-03,9,15443.809,,,True,2017-01-03,
18,57,2019,309,,2019-01-21,30,325566.246,,,True,2019-01-21,
18,58,2017,318,,2017-07-05,3,3053.725,,,True,2017-07-05,
18,60,2018,338,,2018-02-22,1,8586.18,,,True,2018-02-22,
18,61,2017,378,,2017-08-23,2,22149.057,,,True,2017-08-23,
18,64,2017,442,,2017-07-03,3,22658.293,,,True,2017-07-03,
18,66,2017,447,,2017-11-29,2,10724.82,,,True,2017-11-29,
18,67,2019,448,,2019-01-17,1,142733.7,,,True,2019-01-17,
18,68,2018,456,,2018-06-25,16,117688.402,,,True,2018-06-25,
18,71,2019,484,,2019-01-07,2,257130.929,,,True,2019-01-07,
18,73,2018,511,,2018-11-14,4,25599.538,,,True,2018-11-14,
18,86,2020,585,,2020-03-19,2,8323.799,,,True,2020-03-19,
18,94,2019,685,,2019-09-27,1,9000.489,,,True,2019-09-27,
18,95,2018,686,,2018-09-28,3,19272.184,,,True,2018-09-28,
18,123,2020,1057,,2020-03-23,21,20529.79,,,True,2020-03-23,
18,125,2020,1097,,2020-06-04,5,96216.91,,,True,2020-06-04,
180,41,2019,8,,2019-04-11,1,101756.905,,,True,2019-04-11,
