ID_HISTORIQUE,DATE_ACTION,ACTION,T_TABLE,ID_ENREGISTREMENT,LOGIN_USER,IP_PC,NOM_PC,REF_CTR_HIST,REF_IND_HIST,ABREV_ROLE_HIST,ID_HISTORIQUEE
0,2020-06-18,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8426
0,2020-06-18,Creation bordereau,T_BORDEREAU,22,cyrine,10.2.115.20,10.2.115.20,125,1097,Creation bordereau 22,8427
0,2020-06-18,Valider bordereau,T_BORDEREAU,22,cyrine,10.2.115.20,10.2.115.20,125,1097,Valider bordereau 22,8428
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13474,cyrine,10.2.115.20,10.2.115.20,48,17,Creation Encaissement 008199865318,8429
0,2020-06-18,Lettrage,TJ_LETTRAGE,17823,cyrine,10.2.115.20,10.2.115.20,48,17, Lettrage de facture n° 32136,8430
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13476,cyrine,10.2.115.20,10.2.115.20,125,1108,Creation Encaissement 0000413,8431
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13477,cyrine,10.2.115.20,10.2.115.20,125,1108,Creation Encaissement 0000412,8432
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13478,cyrine,10.2.115.20,10.2.115.20,125,1108,Creation Encaissement 0000411,8433
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13479,cyrine,10.2.115.20,10.2.115.20,125,1108,Creation Encaissement 0000414,8434
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13480,cyrine,10.2.115.20,10.2.115.20,125,1108,Creation Encaissement 0000409,8435
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13481,cyrine,10.2.115.20,10.2.115.20,125,1108,Creation Encaissement 0000410,8436
0,2020-06-18,Lettrage,TJ_LETTRAGE,17824,cyrine,10.2.115.20,10.2.115.20,125,1108, Lettrage de facture n° 32650,8437
0,2020-06-18,Lettrage,TJ_LETTRAGE,17825,cyrine,10.2.115.20,10.2.115.20,125,1108, Lettrage de facture n° 32650,8438
0,2020-06-18,Lettrage,TJ_LETTRAGE,17826,cyrine,10.2.115.20,10.2.115.20,125,1108, Lettrage de facture n° 32650,8439
0,2020-06-18,Lettrage,TJ_LETTRAGE,17827,cyrine,10.2.115.20,10.2.115.20,125,1108, Lettrage de facture n° 32650,8440
0,2020-06-18,Lettrage,TJ_LETTRAGE,17828,cyrine,10.2.115.20,10.2.115.20,125,1108, Lettrage de facture n° 32650,8441
0,2020-06-18,Lettrage,TJ_LETTRAGE,17829,cyrine,10.2.115.20,10.2.115.20,125,1108, Lettrage de facture n° 32651,8442
0,2020-06-18,Lettrage,TJ_LETTRAGE,17830,cyrine,10.2.115.20,10.2.115.20,125,1108, Lettrage de facture n° 32651,8443
0,2020-06-18,Connexion,TS_USERS_WEB,43,FAT0417,197.26.56.153,197.26.56.153,66,43, Connexion FAT0417,8444
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13482,cyrine,10.2.115.20,10.2.115.20,64,1142,Creation Encaissement 0002285,8445
0,2020-06-18,Lettrage,TJ_LETTRAGE,17831,cyrine,10.2.115.20,10.2.115.20,64,1142, Lettrage de facture n° 32506,8446
0,2020-06-18,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8447
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13483,cyrine,10.2.115.20,10.2.115.20,64,1141,Creation Encaissement 008380092870,8448
0,2020-06-18,Lettrage,TJ_LETTRAGE,17832,cyrine,10.2.115.20,10.2.115.20,64,1141, Lettrage de facture n° 32507,8449
0,2020-06-18,Creation Encaissement,T_ENCAISSEMENT,13484,cyrine,10.2.115.20,10.2.115.20,64,549,Creation Encaissement 008812424295,8450
0,2020-06-18,Lettrage,TJ_LETTRAGE,17833,cyrine,10.2.115.20,10.2.115.20,64,549, Lettrage de facture n° 32030,8451
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14356,cyrine,10.2.115.20,10.2.115.20,64,442,Numérisation_des_documents008812424295,8452
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14354,cyrine,10.2.115.20,10.2.115.20,64,442,Numérisation_des_documents008380092870,8453
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14353,cyrine,10.2.115.20,10.2.115.20,64,442,Numérisation_des_documents0002285,8454
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14352,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents0000410,8455
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14351,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents0000409,8456
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14350,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents0000414,8457
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14349,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents0000411,8458
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14348,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents0000412,8459
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14347,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents0000413,8460
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14346,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents008199865318,8461
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14345,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents22,8462
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14308,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents2020362,8463
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14310,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents2020363,8464
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14311,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents2020364,8465
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14343,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents2020368,8466
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14320,cyrine,10.2.115.20,10.2.115.20,66,447,Numérisation_des_documents2020367,8467
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14314,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents2020366,8468
0,2020-06-18,Numérisation_des_documents,T_DOC_GED,14312,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents2020365,8469
0,2020-06-18,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.201.24,41.230.201.24,64,41, Connexion SPTM0117,8470
0,2020-06-18,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.201.24,41.230.201.24,64,41, Connexion SPTM0117,8471
0,2020-06-18,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8472
0,2020-06-18,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8473
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13215,azzouz,10.2.115.10,10.2.115.10,50,241,Réconsiliation 50,8474
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13225,azzouz,10.2.115.10,10.2.115.10,95,693,Réconsiliation 95,8475
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13443,azzouz,10.2.115.10,10.2.115.10,48,13,Réconsiliation 48,8476
0,2020-06-19,Creation Encaissement,T_ENCAISSEMENT,13485,azzouz,10.2.115.10,10.2.115.10,125,1118,Creation Encaissement Ret19-06-20,8477
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13485,azzouz,10.2.115.10,10.2.115.10,125,1118,Réconsiliation 125,8478
0,2020-06-19,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8479
0,2020-06-19,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8480
0,2020-06-19,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.193.42,41.230.193.42,64,41, Connexion SPTM0117,8481
0,2020-06-19,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.193.42,41.230.193.42,64,41, Connexion SPTM0117,8482
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,12777,azzouz,10.2.115.10,10.2.115.10,112,998,Réconsiliation 112,8483
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13072,azzouz,10.2.115.10,10.2.115.10,57,270,Réconsiliation 57,8484
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13069,azzouz,10.2.115.10,10.2.115.10,57,270,Réconsiliation 57,8485
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13147,azzouz,10.2.115.10,10.2.115.10,125,1121,Réconsiliation 125,8486
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13301,azzouz,10.2.115.10,10.2.115.10,123,232,Réconsiliation 123,8487
0,2020-06-19,Connexion,TS_USERS_WEB,52,EDS1018,197.27.92.187,197.27.92.187,95,52, Connexion EDS1018,8488
0,2020-06-19,Creation bordereau,T_BORDEREAU,26,cyrine,10.2.115.20,10.2.115.20,94,685,Creation bordereau 26,8489
0,2020-06-19,Valider bordereau,T_BORDEREAU,26,cyrine,10.2.115.20,10.2.115.20,94,685,Valider bordereau 26,8490
0,2020-06-19,Creation Encaissement,T_ENCAISSEMENT,13486,cyrine,10.2.115.20,10.2.115.20,94,164,Creation Encaissement 008616860946,8491
0,2020-06-19,Lettrage,TJ_LETTRAGE,17836,cyrine,10.2.115.20,10.2.115.20,94,164, Lettrage de facture n° 32652,8492
0,2020-06-19,Numérisation_des_documents,T_DOC_GED,14359,cyrine,10.2.115.20,10.2.115.20,94,685,Numérisation_des_documents008616860946,8493
0,2020-06-19,Numérisation_des_documents,T_DOC_GED,14358,cyrine,10.2.115.20,10.2.115.20,94,685,Numérisation_des_documents26,8494
0,2020-06-19,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8495
0,2020-06-19,Déconnexion,TS_USERS_WEB,456,NWL0217,41.230.8.168,41.230.8.168,68,456, Déconnexion NWL0217,8496
0,2020-06-19,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8497
0,2020-06-19,Creation bordereau,T_BORDEREAU,362,cyrine,10.2.115.20,10.2.115.20,48,202,Creation bordereau 362,8498
0,2020-06-19,Valider bordereau,T_BORDEREAU,362,cyrine,10.2.115.20,10.2.115.20,48,202,Valider bordereau 362,8499
0,2020-06-19,Creation bordereau,T_BORDEREAU,363,cyrine,10.2.115.20,10.2.115.20,48,202,Creation bordereau 363,8500
0,2020-06-19,Valider bordereau,T_BORDEREAU,363,cyrine,10.2.115.20,10.2.115.20,48,202,Valider bordereau 363,8501
0,2020-06-19,Numérisation_des_documents,T_DOC_GED,14362,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents363,8502
0,2020-06-19,Numérisation_des_documents,T_DOC_GED,14361,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents362,8503
0,2020-06-19,Numérisation_des_documents,T_DOC_GED,14355,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents2020369,8504
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13466,azzouz,10.2.115.10,10.2.115.10,48,47,Réconsiliation 48,8505
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13467,azzouz,10.2.115.10,10.2.115.10,45,30,Réconsiliation 45,8506
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13464,azzouz,10.2.115.10,10.2.115.10,71,30,Réconsiliation 71,8507
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13463,azzouz,10.2.115.10,10.2.115.10,71,30,Réconsiliation 71,8508
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13468,azzouz,10.2.115.10,10.2.115.10,45,510,Réconsiliation 45,8509
0,2020-06-19,Réconsiliation,TJ_LETTRAGE,13465,azzouz,10.2.115.10,10.2.115.10,71,510,Réconsiliation 71,8510
0,2020-06-20,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8511
0,2020-06-20,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8512
0,2020-06-20,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8513
0,2020-06-20,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8514
0,2020-06-20,Connexion,TS_USERS_WEB,52,EDS1018,197.27.92.187,197.27.92.187,95,52, Connexion EDS1018,8515
0,2020-06-20,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8516
0,2020-06-20,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8517
0,2020-06-20,Déconnexion,TS_USERS_WEB,456,NWL0217,41.230.8.168,41.230.8.168,68,456, Déconnexion NWL0217,8518
0,2020-06-20,Connexion,TS_USERS_WEB,41,SPTM0117,197.3.85.255,197.3.85.255,64,41, Connexion SPTM0117,8519
0,2020-06-20,Connexion,TS_USERS_WEB,41,SPTM0117,197.3.85.255,197.3.85.255,64,41, Connexion SPTM0117,8520
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13487,cyrine,10.2.115.20,10.2.115.20,48,40,Creation Encaissement 0002947,8521
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13488,cyrine,10.2.115.20,10.2.115.20,48,47,Creation Encaissement 0002948,8522
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13489,cyrine,10.2.115.20,10.2.115.20,48,13,Creation Encaissement 0002949,8523
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13490,cyrine,10.2.115.20,10.2.115.20,48,73,Creation Encaissement 0002944,8524
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13491,cyrine,10.2.115.20,10.2.115.20,48,45,Creation Encaissement 0002945,8525
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13492,cyrine,10.2.115.20,10.2.115.20,48,17,Creation Encaissement 0002946,8526
0,2020-06-22,Lettrage,TJ_LETTRAGE,17837,cyrine,10.2.115.20,10.2.115.20,48,13, Lettrage de facture n° 31959,8527
0,2020-06-22,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8528
0,2020-06-22,Lettrage,TJ_LETTRAGE,17838,cyrine,10.2.115.20,10.2.115.20,48,45, Lettrage de facture n° 32530,8529
0,2020-06-22,Lettrage,TJ_LETTRAGE,17839,cyrine,10.2.115.20,10.2.115.20,48,17, Lettrage de facture n° 32136,8530
0,2020-06-22,Lettrage,TJ_LETTRAGE,17840,cyrine,10.2.115.20,10.2.115.20,48,47, Lettrage de facture n° 31790,8531
0,2020-06-22,Lettrage,TJ_LETTRAGE,17841,cyrine,10.2.115.20,10.2.115.20,48,73, Lettrage de facture n° 32424,8532
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14370,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0002946,8533
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14369,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0002945,8534
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14368,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0002944,8535
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14367,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0002949,8536
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14366,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0002948,8537
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14365,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents0002947,8538
0,2020-06-22,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8539
0,2020-06-22,Déconnexion,TS_USERS_WEB,456,NWL0217,41.230.8.168,41.230.8.168,68,456, Déconnexion NWL0217,8540
0,2020-06-22,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8541
0,2020-06-22,Creation bordereau,T_BORDEREAU,45,cyrine,10.2.115.20,10.2.115.20,68,456,Creation bordereau 45,8542
0,2020-06-22,Valider bordereau,T_BORDEREAU,45,cyrine,10.2.115.20,10.2.115.20,68,456,Valider bordereau 45,8543
0,2020-06-22,Creation bordereau,T_BORDEREAU,23,cyrine,10.2.115.20,10.2.115.20,125,1097,Creation bordereau 23,8544
0,2020-06-22,Valider bordereau,T_BORDEREAU,23,cyrine,10.2.115.20,10.2.115.20,125,1097,Valider bordereau 23,8545
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14372,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents23,8546
0,2020-06-22,Réconsiliation,TJ_LETTRAGE,12826,azzouz,10.2.115.10,10.2.115.10,125,1112,Réconsiliation 125,8547
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14371,cyrine,10.2.115.20,10.2.115.20,68,456,Numérisation_des_documents45,8548
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13493,cyrine,10.2.115.20,10.2.115.20,125,1115,Creation Encaissement 008804708721,8549
0,2020-06-22,Réconsiliation,TJ_LETTRAGE,13055,azzouz,10.2.115.10,10.2.115.10,57,1063,Réconsiliation 57,8550
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13494,cyrine,10.2.115.20,10.2.115.20,125,1115,Creation Encaissement 008816292849,8551
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13495,cyrine,10.2.115.20,10.2.115.20,125,1115,Creation Encaissement 008816292752,8552
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13496,cyrine,10.2.115.20,10.2.115.20,125,1115,Creation Encaissement 008816292655,8553
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13497,cyrine,10.2.115.20,10.2.115.20,125,1115,Creation Encaissement 008816292558,8554
0,2020-06-22,Lettrage,TJ_LETTRAGE,17842,cyrine,10.2.115.20,10.2.115.20,125,1115, Lettrage de facture n° 32669,8555
0,2020-06-22,Lettrage,TJ_LETTRAGE,17843,cyrine,10.2.115.20,10.2.115.20,125,1115, Lettrage de facture n° 32669,8556
0,2020-06-22,Lettrage,TJ_LETTRAGE,17844,cyrine,10.2.115.20,10.2.115.20,125,1115, Lettrage de facture n° 32669,8557
0,2020-06-22,Lettrage,TJ_LETTRAGE,17845,cyrine,10.2.115.20,10.2.115.20,125,1115, Lettrage de facture n° 32669,8558
0,2020-06-22,Lettrage,TJ_LETTRAGE,17846,cyrine,10.2.115.20,10.2.115.20,125,1115, Lettrage de facture n° 32669,8559
0,2020-06-22,Lettrage,TJ_LETTRAGE,17847,cyrine,10.2.115.20,10.2.115.20,125,1115, Lettrage de facture n° 32668,8560
0,2020-06-22,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8561
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14377,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents008816292558,8562
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14376,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents008816292655,8563
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14375,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents008816292752,8564
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14374,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents008816292849,8565
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14373,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents008804708721,8566
0,2020-06-22,Connexion,TS_USERS_WEB,52,EDS1018,197.27.92.187,197.27.92.187,95,52, Connexion EDS1018,8567
0,2020-06-22,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8568
0,2020-06-22,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8569
0,2020-06-22,Saisi limite,T_DEM_LIMITE,2120,wassim,10.2.115.135,10.2.115.135,68,2158,Saisi limite 68,8570
0,2020-06-22,Saisi limite,T_DEM_LIMITE,2120,wassim,10.2.115.135,10.2.115.135,68,2158,Valide Limite 68,8571
0,2020-06-22,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.198.219,41.230.198.219,64,41, Connexion SPTM0117,8572
0,2020-06-22,Déconnexion,TS_USERS_WEB,456,NWL0217,41.230.8.168,41.230.8.168,68,456, Déconnexion NWL0217,8573
0,2020-06-22,Rejeter bordereau,T_BORDEREAU,24,cyrine,10.2.115.20,10.2.115.20,125,1097,Rejeter Bordereau 24,8574
0,2020-06-22,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8575
0,2020-06-22,Déconnexion,TS_USERS_WEB,456,NWL0217,41.230.8.168,41.230.8.168,68,456, Déconnexion NWL0217,8576
0,2020-06-22,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8577
0,2020-06-22,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8578
0,2020-06-22,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8579
0,2020-06-22,Connexion,TS_USERS_WEB,1070,BOD0120,41.226.248.1,41.226.248.1,126,1070, Connexion BOD0120,8580
0,2020-06-22,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8581
0,2020-06-22,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8582
0,2020-06-22,Creation Encaissement,T_ENCAISSEMENT,13498,cyrine,10.2.115.20,10.2.115.20,48,73,Creation Encaissement 8320618,8583
0,2020-06-22,Lettrage,TJ_LETTRAGE,17848,cyrine,10.2.115.20,10.2.115.20,48,73, Lettrage de facture n° 32528,8584
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14380,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents8320618,8585
0,2020-06-22,Connexion,TS_USERS_WEB,43,FAT0417,196.230.182.116,196.230.182.116,66,43, Connexion FAT0417,8586
0,2020-06-22,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8587
0,2020-06-22,Creation bordereau,T_BORDEREAU,309,cyrine,10.2.115.20,10.2.115.20,50,204,Creation bordereau 309,8588
0,2020-06-22,Valider bordereau,T_BORDEREAU,309,cyrine,10.2.115.20,10.2.115.20,50,204,Valider bordereau 309,8589
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14381,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents309,8590
0,2020-06-22,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8591
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14360,cyrine,10.2.115.20,10.2.115.20,94,685,Numérisation_des_documents2020370,8592
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14379,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documents2020374,8593
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14378,cyrine,10.2.115.20,10.2.115.20,68,456,Numérisation_des_documents2020373,8594
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14363,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents2020371,8595
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14364,cyrine,10.2.115.20,10.2.115.20,48,202,Numérisation_des_documents2020372,8596
0,2020-06-22,Numérisation_des_documents,T_DOC_GED,14357,cyrine,10.2.115.20,10.2.115.20,125,1097,Numérisation_des_documentsRet19-06-20,8597
0,2020-06-22,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8598
0,2020-06-23,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8599
0,2020-06-23,Réconsiliation,TJ_LETTRAGE,13482,azzouz,10.2.115.10,10.2.115.10,64,1142,Réconsiliation 64,8600
0,2020-06-23,Réconsiliation,TJ_LETTRAGE,13277,azzouz,10.2.115.10,10.2.115.10,50,237,Réconsiliation 50,8601
0,2020-06-23,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8602
0,2020-06-23,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.192.208,41.230.192.208,64,41, Connexion SPTM0117,8603
0,2020-06-23,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8604
0,2020-06-23,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8605
0,2020-06-23,Déconnexion,TS_USERS_WEB,456,NWL0217,41.230.8.168,41.230.8.168,68,456, Déconnexion NWL0217,8606
0,2020-06-23,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8607
0,2020-06-23,Creation Encaissement,T_ENCAISSEMENT,13499,cyrine,10.2.115.20,10.2.115.20,27,582,Creation Encaissement 5428935,8608
0,2020-06-23,Lettrage,TJ_LETTRAGE,17849,cyrine,10.2.115.20,10.2.115.20,27,582, Lettrage de facture n° 26119,8609
0,2020-06-23,Connexion,TS_USERS_WEB,25,AGIC0615,41.224.250.34,41.224.250.34,48,25, Connexion AGIC0615,8610
0,2020-06-23,Connexion,TS_USERS_WEB,41,SPTM0117,41.230.192.208,41.230.192.208,64,41, Connexion SPTM0117,8611
0,2020-06-23,Numérisation_des_documents,T_DOC_GED,14384,cyrine,10.2.115.20,10.2.115.20,27,7,Numérisation_des_documents5428935,8612
0,2020-06-23,Connexion,TS_USERS_WEB,60,MEGA0815,196.179.254.31,196.179.254.31,50,60, Connexion MEGA0815,8613
0,2020-06-23,Numérisation_des_documents,T_DOC_GED,14382,cyrine,10.2.115.20,10.2.115.20,50,204,Numérisation_des_documents2020375,8614
0,2020-06-23,Numérisation_des_documents,T_DOC_GED,14383,cyrine,10.2.115.20,10.2.115.20,64,442,Numérisation_des_documents2020376,8615
0,2020-06-23,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8616
0,2020-06-23,Connexion,TS_USERS_WEB,45,NWL0217,41.230.8.168,41.230.8.168,68,45, Connexion NWL0217,8617
0,2020-06-23,Connexion,TS_USERS_WEB,15,SOM0114,41.226.35.117,41.226.35.117,9,15, Connexion SOM0114,8618
0,2020-06-23,Connexion,TS_USERS_WEB,66,3STE1719,196.179.229.103,196.179.229.103,125,66, Connexion 3STE1719,8619
0,2020-06-23,Creation bordereau,T_BORDEREAU,24,cyrine,10.2.115.20,10.2.115.20,125,1097,Creation bordereau 24,8620
