ID_DET_BORD,REF_CTR_DET_BORD,ANNEE_BORD,NUM_BORD,TYP_DET_BORD,NUM_CREANCE_ASS_BORD,TYP_ASS_DET_BORD,DAT_DET_BORD,MONT_TTC_DET_BORD,DEVISE_DET_BORD,ECH_DET_BORD,ECH_APR_PROROG_DET_BORD,MONT_OUV_DET_BORD,DELAI_PAIE_DET_BORD,MODE_REG_DET_BORD,TYP_REG_DET_BORD,TX_FDG_DET_BORD,TX_COMM_FACT_DET_BORD,ANNUL_DET_BORD,VALIDE_DET_BORD,REF_IND_DET_BORD,MONT_FDG_DET_BORD,MONT_FDG_LIBERE_DET_BORD,MONT_COMM_FACT_DET_BORD,TX_TVA_COMM_FACT_DET_BORD,MONT_TVA_COMM_FACT_DET_BORD,MONT_TTC_COMM_FACT_DET_BORD,ID_CALC_DISPO_DET_BORD,REF_DET_BORD,COMM_DET_BORD,RETENU_DET_BORD
24296,66,2017,01,fact ,24296,,2017-02-20,180.7,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,27.105,2.258,0.18,0.406,2.665,,,,0.0
24297,66,2017,01,fact ,24297,,2017-02-20,254.264,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,38.14,3.178,0.18,0.572,3.75,,,,0.0
24298,66,2017,01,fact ,24298,,2017-02-20,152.54,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,22.881,1.906,0.18,0.343,2.249,,,,0.0
24299,66,2017,01,fact ,24299,,2017-02-20,307.74,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,46.161,3.846,0.18,0.692,4.539,,,,0.0
243,9,2014,24,fact ,243,,2014-06-20,37500.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,31,0.0,0.0,562.5,0.0,0.0,562.5,,,,0.0
24300,66,2017,01,fact ,24300,,2017-02-20,224.58,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,33.687,2.807,0.18,0.505,3.312,,,,0.0
24301,66,2017,01,fact ,24301,,2017-02-20,319.94,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,47.991,3.999,0.18,0.719,4.719,,,,0.0
24302,66,2017,01,fact ,24302,,2017-02-20,365.332,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,54.8,4.566,0.18,0.821,5.388,,,,0.0
24303,66,2017,01,fact ,24303,,2017-02-20,73.54,TND,120.0,,0.0,,T    ,,15.0,0.012,False,True,232,0.0,11.031,0.919,0.18,0.165,1.084,,,,0.0
24304,49,2017,12,bdc  ,24304,,2017-01-31,42657.0,TND,120.0,,0.0,,T    ,,20.0,0.005,False,True,45,0.0,8531.4,213.285,0.18,38.391,251.676,,,,537.839
24305,50,2017,42,fact ,24305,,2017-02-21,5470.862,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,820.629,54.708,0.18,9.847,64.556,,,,82.063
24306,53,2017,47,fact ,24306,,2017-02-16,1099.113,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,109.911,13.738,0.18,2.473,16.211,,,,0.0
24307,53,2017,47,fact ,24307,,2017-02-16,1466.475,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,146.648,18.33,0.18,3.299,21.63,,,,65.46
24308,53,2017,47,fact ,24308,,2017-02-22,6189.895,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,232,0.0,618.99,77.373,0.18,13.927,91.3,,,,0.0
24309,53,2017,47,fact ,24309,,2017-02-22,1058.956,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,105.896,13.236,0.18,2.382,15.619,,,,0.0
24310,53,2017,47,fact ,24310,,2017-02-22,196.149,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,19.615,2.451,0.18,0.441,2.893,,,,37.101
24311,53,2017,47,fact ,24311,,2017-02-22,796.332,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,79.633,9.954,0.18,1.791,11.745,,,,0.0
24312,53,2017,47,fact ,24312,,2017-02-22,274.645,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,27.465,3.433,0.18,0.617,4.051,,,,0.0
24313,55,2017,24,fact ,24313,,2017-02-23,3084.4,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,14,0.0,308.44,30.844,0.18,5.551,36.395,,,,0.0
24314,55,2017,24,fact ,24314,,2017-02-23,1622.548,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,162.255,16.225,0.18,2.92,19.146,,,,0.0
24315,55,2017,24,fact ,24315,,2017-02-23,846.473,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,443,0.0,84.647,8.464,0.18,1.523,9.988,,,,16.407
24316,55,2017,24,fact ,24316,,2017-02-08,2278.819,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,227.882,22.788,0.18,4.101,26.89,,,,0.0
24317,55,2017,24,fact ,24317,,2017-02-23,1480.642,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,148.064,14.806,0.18,2.665,17.471,,,,22.21
24318,55,2017,24,fact ,24318,,2017-02-23,1161.253,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,116.125,11.612,0.18,2.09,13.702,,,,0.0
24319,55,2017,24,fact ,24319,,2017-02-23,557.222,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,55.722,5.572,0.18,1.002,6.575,,,,0.0
24320,55,2017,24,fact ,24320,,2017-02-23,598.369,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,59.837,5.983,0.18,1.077,7.06,,,,0.0
24321,55,2017,24,fact ,24321,,2017-02-23,2378.958,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,250,0.0,237.896,23.789,0.18,4.282,28.071,,,,35.684
24322,55,2017,24,fact ,24322,,2017-02-23,261.747,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,250,0.0,26.175,2.617,0.18,0.471,3.088,,,,0.0
24323,55,2017,24,fact ,24323,,2017-02-23,247.339,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,443,0.0,24.734,2.473,0.18,0.445,2.918,,,,0.0
24324,67,2017,1,fact ,24324,,2017-02-23,143152.8,TND,120.0,,0.0,,V    ,,0.0,0.015,False,True,217,0.0,0.0,2147.292,0.18,386.512,2533.804,,,,0.0
24325,50,2017,43,fact ,24325,,2017-01-10,7430.0,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,236,0.0,1114.5,74.3,0.18,13.374,87.674,,,,0.0
24326,50,2017,43,fact ,24326,,2017-02-15,20783.75,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,236,0.0,3117.563,207.837,0.18,37.41,245.248,,,,0.0
24327,50,2017,43,fact ,24327,,2017-02-11,16457.5,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,236,0.0,2468.625,164.575,0.18,29.623,194.198,,,,670.069
24328,64,2017,05,fact ,24328,,2017-02-19,2702.514,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,443,0.0,270.251,27.025,0.18,4.864,31.889,,,,40.537
24329,64,2017,05,fact ,24329,,2017-02-19,369.075,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,36.907,3.69,0.18,0.664,4.355,,,,0.0
24330,64,2017,05,fact ,24330,,2017-02-19,218.48,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,21.848,2.184,0.18,0.393,2.578,,,,0.0
24331,64,2017,05,fact ,24331,,2017-02-19,1255.54,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,125.554,12.555,0.18,2.259,14.815,,,,0.0
24332,64,2017,05,fact ,24332,,2017-02-19,210.556,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,21.055,2.105,0.18,0.379,2.484,,,,0.0
24333,64,2017,05,fact ,24333,,2017-02-21,182.804,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,18.28,1.828,0.18,0.329,2.157,,,,0.0
24334,64,2017,05,fact ,24334,,2016-12-31,38.045,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,3.804,0.38,0.18,0.068,0.448,,,,0.0
24335,64,2017,05,fact ,24335,,2017-02-15,194.321,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,19.432,1.943,0.18,0.349,2.292,,,,0.0
24336,64,2017,05,fact ,24336,,2016-12-31,719.526,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,71.952,7.195,0.18,1.295,8.49,,,,0.0
24337,64,2017,05,fact ,24337,,2016-12-31,1807.347,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,180.734,18.073,0.18,3.253,21.326,,,,0.0
24338,64,2017,05,fact ,24338,,2017-01-31,1223.485,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,122.348,12.234,0.18,2.202,14.437,,,,0.0
24339,61,2017,05,fact ,24339,,2017-02-09,8450.476,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,379,0.0,845.047,101.405,0.18,18.253,119.658,,,,158.281
24340,61,2017,05,fact ,24340,,2017-02-23,2036.181,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,379,0.0,203.618,24.434,0.18,4.398,28.832,,,,0.0
24341,61,2017,05,fact ,24341,,2017-02-17,8792.494,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,449,0.0,879.249,105.509,0.18,18.991,124.501,,,,131.88
24342,61,2017,05,fact ,24342,,2017-02-03,8346.875,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,450,0.0,834.687,100.162,0.18,18.029,118.191,,,,0.0
24343,64,2017,06,fact ,24343,,2017-02-21,425.826,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,42.583,4.258,0.18,0.766,5.024,,,,0.0
24344,64,2017,06,fact ,24344,,2017-02-12,357.508,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,35.751,3.575,0.18,0.643,4.218,,,,0.0
24345,64,2017,06,fact ,24345,,2017-02-12,398.0,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,451,0.0,39.8,3.98,0.18,0.716,4.696,,,,0.0
24346,64,2017,06,fact ,24346,,2017-01-31,3657.5,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,451,0.0,365.75,36.575,0.18,6.583,43.158,,,,0.0
24347,64,2017,06,fact ,24347,,2017-02-24,1145.038,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,114.504,11.45,0.18,2.061,13.511,,,,0.0
24348,64,2017,06,fact ,24348,,2017-01-31,2332.5,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,452,0.0,233.25,23.325,0.18,4.198,27.523,,,,0.0
24349,64,2017,06,fact ,24349,,2017-02-12,398.0,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,452,0.0,39.8,3.98,0.18,0.716,4.696,,,,0.0
24350,61,2017,06,fact ,24350,,2017-02-27,8638.1,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,449,0.0,863.81,103.657,0.18,18.658,122.315,,,,129.572
24351,50,2017,44,fact ,24351,,2017-02-27,35702.084,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,5355.313,357.02,0.18,64.263,421.284,,,,535.531
24352,53,2017,48,fact ,24352,,2017-02-23,2190.568,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,219.056,27.382,0.18,4.928,32.31,,,,0.0
24353,53,2017,48,fact ,24353,,2017-02-23,63.969,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,6.396,0.799,0.18,0.143,0.943,,,,0.0
24354,53,2017,48,fact ,24354,,2017-02-23,271.08,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,27.108,3.388,0.18,0.609,3.998,,,,0.0
24355,53,2017,48,fact ,24355,,2017-02-23,194.765,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,19.476,2.434,0.18,0.438,2.872,,,,0.0
24356,53,2017,48,fact ,24356,,2017-02-23,889.806,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,88.98,11.122,0.18,2.002,13.124,,,,0.0
24357,53,2017,48,fact ,24357,,2017-02-27,16678.929,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,232,0.0,1667.892,208.486,0.18,37.527,246.014,,,,0.0
24358,53,2017,48,fact ,24358,,2017-02-27,796.332,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,79.633,9.954,0.18,1.791,11.745,,,,0.0
24359,53,2017,48,fact ,24359,,2017-02-27,749.479,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,74.947,9.368,0.18,1.686,11.054,,,,0.0
24360,53,2017,48,fact ,24360,,2017-02-27,693.848,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,69.384,8.673,0.18,1.561,10.234,,,,0.0
24361,40,2017,03,march,24361,,2017-03-01,256000.0,TND,120.0,,0.0,,T    ,,0.0,0.008,False,True,462,0.0,0.0,2176.0,0.18,391.68,2567.68,,,,0.0
24362,56,2017,09,fact ,24362,,2017-02-28,8112.15,TND,120.0,,0.0,,C    ,,10.0,0.015,False,True,253,0.0,811.215,121.682,0.18,21.902,143.585,,,,117.662
24363,45,2017,35,fact ,24363,,2017-02-28,146310.513,TND,120.0,,0.0,,T    ,,0.0,0.007,False,True,30,0.0,0.0,1097.328,0.18,197.519,1294.848,,,,2194.657
24364,53,2017,49,fact ,24364,,2017-02-28,103.792,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,10.379,1.297,0.18,0.233,1.53,,,,0.0
24365,53,2017,49,fact ,24365,,2017-03-01,6540.161,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,453,0.0,654.016,81.752,0.18,14.715,96.467,,,,0.0
24366,53,2017,49,fact ,24366,,2017-03-02,3478.188,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,347.819,43.477,0.18,7.825,51.303,,,,0.0
24367,53,2017,49,fact ,24367,,2017-03-02,159.667,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,15.967,1.995,0.18,0.359,2.355,,,,0.0
24368,53,2017,49,fact ,24368,,2017-03-02,6643.965,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,453,0.0,664.397,83.049,0.18,14.948,97.998,,,,0.0
24369,53,2017,49,fact ,24369,,2017-03-02,4464.074,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,235,0.0,446.407,55.8,0.18,10.044,65.845,,,,66.961
24370,53,2017,49,fact ,24370,,2017-03-07,220.008,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,22.001,2.75,0.18,0.495,3.245,,,,0.0
24371,53,2017,49,fact ,24371,,2017-03-07,1592.164,TND,120.0,,1592.164,,T    ,,10.0,0.012,False,True,109,159.216,0.0,19.902,0.18,3.582,23.484,,,,
24372,53,2017,49,fact ,24372,,2017-03-07,504.653,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,0.0,6.308,0.18,1.135,7.443,,,,0.0
24373,53,2017,49,fact ,24373,,2017-03-07,796.332,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,0.0,9.954,0.18,1.791,11.745,,,,0.0
24374,53,2017,49,fact ,24374,,2017-03-07,1181.407,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,229,0.0,118.141,14.767,0.18,2.658,17.425,,,,0.0
24375,53,2017,49,fact ,24375,,2017-03-07,659.025,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,109,0.0,65.903,8.237,0.18,1.482,9.72,,,,0.0
24376,53,2017,49,fact ,24376,,2017-03-07,16131.665,TND,120.0,,16131.665,,T    ,,10.0,0.012,False,True,230,1613.167,0.0,201.645,0.18,36.296,237.942,,,,
24377,53,2017,50,fact ,24377,,2017-03-08,12846.262,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,232,0.0,1284.626,160.578,0.18,28.904,189.482,,,,150.805
24378,64,2017,07,fact ,24378,,2017-02-23,923.38,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,92.338,9.233,0.18,1.662,10.895,,,,0.0
24379,64,2017,07,fact ,24379,,2017-02-28,873.58,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,151,0.0,87.358,8.735,0.18,1.572,10.308,,,,0.0
24380,64,2017,07,fact ,24380,,2017-02-28,151.327,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,15.133,1.513,0.18,0.272,1.785,,,,0.0
24381,64,2017,07,fact ,24381,,2017-02-28,405.94,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,40.594,4.059,0.18,0.73,4.79,,,,0.0
24382,64,2017,07,fact ,24382,,2017-02-28,324.023,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,32.402,3.24,0.18,0.583,3.823,,,,74.475
24383,64,2017,07,fact ,24383,,2017-02-28,5529.74,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,552.974,55.297,0.18,9.953,65.25,,,,82.946
24384,64,2017,07,fact ,24384,,2017-02-19,616.095,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,454,0.0,61.61,6.16,0.18,1.108,7.269,,,,0.0
24385,64,2017,07,fact ,24385,,2017-02-19,4603.073,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,454,0.0,460.307,46.03,0.18,8.285,54.316,,,,115.918
24386,64,2017,07,fact ,24386,,2017-02-28,11324.268,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,1132.427,113.242,0.18,20.383,133.626,,,,183.051
24387,64,2017,07,fact ,24387,,2017-03-05,1087.0,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,451,0.0,108.7,10.87,0.18,1.956,12.826,,,,0.0
24388,64,2017,07,fact ,24388,,2017-03-05,398.0,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,452,0.0,39.8,3.98,0.18,0.716,4.696,,,,0.0
24389,64,2017,07,fact ,24389,,2017-03-05,1330.842,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,133.084,13.308,0.18,2.395,15.703,,,,0.0
24390,64,2017,07,fact ,24390,,2017-03-05,223.106,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,22.311,2.231,0.18,0.401,2.632,,,,0.0
24391,64,2017,07,fact ,24391,,2017-03-05,1732.455,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,173.246,17.324,0.18,3.118,20.442,,,,0.0
24392,61,2017,07,fact ,24392,,2017-01-23,1652.504,TND,90.0,,0.0,,T    ,,10.0,0.012,False,True,455,0.0,165.25,19.83,0.18,3.569,23.399,,,,0.0
24393,61,2017,07,fact ,24393,,2017-02-04,5009.507,TND,90.0,,0.0,,T    ,,10.0,0.012,False,True,455,0.0,500.951,60.114,0.18,10.82,70.934,,,,137.878
24394,61,2017,07,fact ,24394,,2017-02-09,699.0,TND,90.0,,0.0,,T    ,,10.0,0.012,False,True,455,0.0,69.9,8.388,0.18,1.509,9.897,,,,0.0
24395,61,2017,07,fact ,24395,,2017-02-15,1230.502,TND,90.0,,0.0,,T    ,,10.0,0.012,False,True,455,0.0,123.05,14.766,0.18,2.657,17.423,,,,0.0
24396,61,2017,07,fact ,24396,,2017-02-15,599.5,TND,90.0,,0.0,,T    ,,10.0,0.012,False,True,455,0.0,59.95,7.194,0.18,1.294,8.488,,,,0.0
24397,43,2017,65,fact ,24397,,2017-03-09,44250.5,TND,120.0,,0.0,,C    ,,10.0,0.01,False,True,207,0.0,4425.05,442.505,0.18,79.65,522.155,,,,0.5
24398,55,2017,25,fact ,24398,,2017-03-13,6900.09,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,690.009,69.0,0.18,12.42,81.421,,,,0.0
24399,55,2017,25,fact ,24399,,2017-03-13,1283.206,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,152,0.0,128.321,12.832,0.18,2.309,15.141,,,,0.0
244,9,2014,24,fact ,244,,2014-06-24,37500.0,TND,0.0,,0.0,,C    ,,0.0,1.5,False,True,31,0.0,0.0,562.5,0.0,0.0,562.5,,,,0.0
24400,55,2017,25,fact ,24400,,2017-03-13,3608.104,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,360.81,36.081,0.18,6.494,42.575,,,,71.539
24401,55,2017,25,fact ,24401,,2017-03-13,612.798,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,61.28,6.127,0.18,1.103,7.231,,,,9.19
24402,55,2017,25,fact ,24402,,2017-03-13,2805.62,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,443,0.0,280.562,28.056,0.18,5.05,33.106,,,,42.084
24403,55,2017,25,fact ,24403,,2017-03-13,3681.414,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,14,0.0,368.141,36.814,0.18,6.626,43.44,,,,418.029
24404,55,2017,25,fact ,24404,,2017-03-13,443.028,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,44.303,4.43,0.18,0.797,5.227,,,,0.0
24405,55,2017,25,fact ,24405,,2017-03-13,401.752,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,40.175,4.017,0.18,0.723,4.74,,,,132.489
24406,55,2017,25,fact ,24406,,2017-03-13,1153.975,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,12,0.0,115.398,11.539,0.18,2.077,13.616,,,,0.0
24407,55,2017,25,fact ,24407,,2017-03-13,690.42,TND,94.0,,6.16,,T    ,,10.0,0.01,False,True,151,0.616,69.042,6.904,0.18,1.242,8.146,,,,17.762
24408,55,2017,25,fact ,24408,,2017-03-13,368.931,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,36.893,3.689,0.18,0.664,4.353,,,,0.0
24409,55,2017,25,fact ,24409,,2017-03-13,258.097,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,250,0.0,25.81,2.58,0.18,0.464,3.045,,,,0.0
24410,55,2017,25,fact ,24410,,2017-03-13,425.782,TND,90.0,,0.0,,T    ,,10.0,0.01,False,True,14,0.0,42.578,4.257,0.18,0.766,5.024,,,,0.0
24411,50,2017,45,fact ,24411,,2017-03-10,8183.303,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,237,0.0,1227.495,81.833,0.18,14.729,96.562,,,,122.75
24412,50,2017,45,fact ,24412,,2017-01-31,10920.0,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,424,0.0,1591.401,109.2,0.18,19.656,128.856,,,,310.66
24413,50,2017,45,fact ,24413,,2017-02-14,5284.0,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,424,0.0,792.6,52.84,0.18,9.511,62.351,,,,0.0
24414,68,2017,01,fact ,24414,,2017-03-08,1558.1,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,460,0.0,233.715,15.581,0.18,2.804,18.385,,,,23.371
24415,68,2017,01,fact ,24415,,2017-03-07,2031.575,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,458,0.0,304.736,20.315,0.18,3.656,23.972,,,,30.474
24416,68,2017,01,fact ,24416,,2017-03-08,2357.55,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,458,0.0,353.633,23.575,0.18,4.243,27.819,,,,35.362
24417,68,2017,01,fact ,24417,,2017-03-08,3089.74,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,458,0.0,463.461,30.897,0.18,5.561,36.458,,,,46.346
24418,68,2017,01,fact ,24418,,2017-03-08,9779.75,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,458,0.0,1466.963,97.797,0.18,17.603,115.401,,,,146.695
24419,68,2017,01,fact ,24419,,2017-03-08,12638.3,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,461,0.0,1895.745,126.383,0.18,22.748,149.131,,,,210.454
24420,68,2017,01,fact ,24420,,2017-03-07,3186.5,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,477.975,31.865,0.18,5.735,37.6,,,,0.0
24421,68,2017,01,fact ,24421,,2017-03-08,1853.1,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,277.965,18.531,0.18,3.335,21.866,,,,0.0
24422,68,2017,01,fact ,24422,,2017-03-08,3251.4,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,487.71,32.514,0.18,5.852,38.366,,,,0.0
24423,68,2017,01,fact ,24423,,2017-03-08,3186.5,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,477.975,31.865,0.18,5.735,37.6,,,,95.58
24424,68,2017,01,fact ,24424,,2017-03-08,3599.5,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,539.925,35.995,0.18,6.479,42.474,,,,0.0
24425,68,2017,01,fact ,24425,,2017-03-08,4838.5,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,725.775,48.385,0.18,8.709,57.094,,,,0.0
24426,68,2017,01,fact ,24426,,2017-03-08,5074.5,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,761.175,50.745,0.18,9.134,59.879,,,,279.217
24427,68,2017,01,fact ,24427,,2017-03-08,4596.6,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,689.49,45.966,0.18,8.273,54.239,,,,0.0
24428,68,2017,01,fact ,24428,,2017-03-08,6915.3,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,1037.295,69.153,0.18,12.447,81.6,,,,0.0
24429,68,2017,01,fact ,24429,,2017-03-08,7757.82,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,457,0.0,1163.673,77.578,0.18,13.964,91.542,,,,289.023
24430,68,2017,01,fact ,24430,,2017-03-08,2301.5,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,459,0.0,345.225,23.015,0.18,4.142,27.157,,,,0.0
24431,68,2017,01,fact ,24431,,2017-03-08,2313.3,TND,120.0,,0.0,,T    ,,15.0,0.01,False,True,459,0.0,346.995,23.133,0.18,4.163,27.296,,,,69.222
24432,64,2017,08,fact ,24432,,2017-02-28,51.075,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,5.108,0.51,0.18,0.091,0.602,,,,0.0
24433,64,2017,08,fact ,24433,,2017-02-28,179.333,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,17.933,1.793,0.18,0.322,2.116,,,,0.0
24434,64,2017,08,fact ,24434,,2017-02-28,923.637,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,444,0.0,92.364,9.236,0.18,1.662,10.898,,,,0.0
24435,64,2017,08,fact ,24435,,2017-02-28,2067.5,TND,120.0,,0.0,,T    ,,10.0,0.01,False,True,10,0.0,206.75,20.675,0.18,3.721,24.396,,,,31.012
24436,53,2017,51,fact ,24436,,2017-02-28,993.267,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,231,0.0,99.327,12.415,0.18,2.234,14.65,,,,0.0
24437,53,2017,51,fact ,24437,,2017-03-09,145.918,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,14.592,1.823,0.18,0.328,2.152,,,,0.0
24438,53,2017,51,fact ,24438,,2017-03-09,205.458,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,20.546,2.568,0.18,0.462,3.03,,,,0.0
24439,53,2017,51,fact ,24439,,2017-03-09,303.026,TND,120.0,,0.0,,T    ,,10.0,0.012,False,True,230,0.0,30.303,3.787,0.18,0.681,4.469,,,,0.0
